"
iterations","
pretrained_model","0.001
","0.005
","0.01
","0.05
","0.1
","0.5
","1.0
","5.0
","10.0
","50.0
"
10,0.1%,0.448133,0.427131,0.433195,0.349373,0.271853,0.192616,0.119814,0.007061,0.003048,0.000568
"",1%,0.240253,0.244293,0.193189,0.120594,0.107701,0.114925,0.077971,0.009030,0.004609,0.000956
"",None,0.827491,0.831454,0.748281,0.720918,0.694518,0.495056,0.213227,0.010467,0.004888,0.000964
100,0.1%,0.407424,0.470454,0.404630,0.369153,0.294649,0.175566,0.072967,0.000965,0.000426,0.000086
"",1%,0.292048,0.382961,0.285254,0.180259,0.144191,0.104221,0.061798,0.000941,0.000422,0.000085
"",None,0.707335,0.800923,0.689377,0.697561,0.613989,0.389383,0.137142,0.000963,0.000271,0.000053
