"
iterations","
pretrained_model","0.001
","0.005
","0.01
","0.05
","0.1
","0.5
","1.0
","5.0
","10.0
","50.0
"
10,0.1%,0.544238,0.690461,0.498025,0.331048,0.281238,0.218415,0.143375,0.013867,0.006395,0.001238
"",1%,0.268543,0.255088,0.249681,0.130413,0.117196,0.124648,0.096258,0.007882,0.003521,0.000662
"",10%,0.350145,0.353158,0.307141,0.248005,0.231456,0.216428,0.135218,0.011962,0.005554,0.001106
"",None,1.047350,1.044305,1.031341,1.025516,0.949483,0.587901,0.253813,0.015978,0.007320,0.001391
100,0.1%,0.673327,0.645820,0.651448,0.505298,0.432457,0.358443,0.125651,0.000883,0.000304,0.000061
"",1%,0.728861,0.499269,0.640350,0.495245,0.393024,0.222647,0.093928,0.001146,0.000517,0.000105
"",10%,0.350232,0.360210,0.337659,0.246586,0.230963,0.214746,0.135215,0.011933,0.005552,0.001109
"",None,1.035546,0.980550,1.009211,0.947366,0.821482,0.522496,0.187607,0.001110,0.000254,0.000046
