sample,output_folder,run_id,plotting_points,seed,ground_truth,loss,batch_size,learning_rate,iterations,validation_points,validation_ground_truth,use_acceleration,validation_sampling_altitudes,encoding,activation,hidden_layers,n_neurons,model_type,omega,sample_method,sample_domain,noise,integrator,integration_points,integration_domain,Normalized L1 Loss@Altitude_0,Normalized Relative Component Loss@Altitude_0,RMSE@Altitude_0,relRMSE@Altitude_0,Normalized L1 Loss@Altitude_1,Normalized Relative Component Loss@Altitude_1,RMSE@Altitude_1,relRMSE@Altitude_1,Normalized L1 Loss@Altitude_2,Normalized Relative Component Loss@Altitude_2,RMSE@Altitude_2,relRMSE@Altitude_2,Normalized L1 Loss@Altitude_3,Normalized Relative Component Loss@Altitude_3,RMSE@Altitude_3,relRMSE@Altitude_3,Normalized L1 Loss@Altitude_4,Normalized Relative Component Loss@Altitude_4,RMSE@Altitude_4,relRMSE@Altitude_4,Normalized L1 Loss@Altitude_5,Normalized Relative Component Loss@Altitude_5,RMSE@Altitude_5,relRMSE@Altitude_5,Normalized L1 Loss@Altitude_6,Normalized Relative Component Loss@Altitude_6,RMSE@Altitude_6,relRMSE@Altitude_6,Normalized L1 Loss@Altitude_7,Normalized Relative Component Loss@Altitude_7,RMSE@Altitude_7,relRMSE@Altitude_7,Normalized L1 Loss@Altitude_8,Normalized Relative Component Loss@Altitude_8,RMSE@Altitude_8,relRMSE@Altitude_8,Normalized L1 Loss@Altitude_9,Normalized Relative Component Loss@Altitude_9,RMSE@Altitude_9,relRMSE@Altitude_9,Normalized L1 Loss@High Altitude,Normalized Relative Component Loss@High Altitude,RMSE@High Altitude,relRMSE@High Altitude,Normalized L1 Loss@Low Altitude,Normalized Relative Component Loss@Low Altitude,RMSE@Low Altitude,relRMSE@Low Altitude,pretrained_model,resolution,validation_batch_size
eros,results/polyhedral-total-eros-seed-9,33,2500,9,mascon,normalized_L1_loss,1000,0.0001,10000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[0.0, 1.0]","['combined', 0.0, 0.093371, [9.79917e-05, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.0567919872701168,0.0353149026632308,0.2280833274126052,0.0488770380616188,0.0466999933123588,0.0294668842107057,0.2683160901069641,0.0545989274978637,0.0376207046210765,0.0242825243622064,0.1942621022462844,0.043236918747425,0.0133232316002249,0.0100506097078323,0.0451061278581619,0.0112178018316626,0.0071342652663588,0.0064949397929012,0.0242497604340314,0.0072384225204586,0.001055967179127,0.0030708613339811,0.0035027028061449,0.0034549813717603,0.0004237427492626,0.002791840583086,0.0014113163342699,0.0030878935940563,2.0592026430676924e-06,0.0001875741581898,6.606116585317068e-06,0.0002008580631809,2.400912819666701e-07,7.945750985527411e-05,7.564753445876704e-07,8.335510938195512e-05,1.942555227785192e-09,1.4860960618534593e-05,6.028300081339921e-09,1.536742456664797e-05,0.0121479230001568,0.0094393137842416,0.0460888259112834,0.0112444330006837,0.0349162220954895,0.022625308483839,0.2252967208623886,0.0470223799347877,None,100%,
eros,results/polyhedral-total-eros-seed-9,32,2500,9,mascon,normalized_L1_loss,1000,0.0001,10000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['combined', 0.0, 0.009337, [9.79917e-05, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",1.1463689804077148,0.7048129439353943,4.0613694190979,0.8328531384468079,1.119562745094299,0.7014504075050354,4.071399211883545,0.85779869556427,1.076204776763916,0.6902050375938416,3.8274660110473633,0.8188852071762085,0.8041229248046875,0.6145948767662048,2.7320101261138916,0.70285964012146,0.6398319005966187,0.5980647206306458,2.2109506130218506,0.7077323794364929,0.1740685999393463,0.4911454021930694,0.5729779005050659,0.5362330079078674,0.036383531987667,0.2332911491394043,0.1200560107827186,0.2524356245994568,9.712167957331984e-05,0.0087772905826568,0.0003053183609154,0.0091690924018621,1.3544353350880556e-05,0.0044738347642123,4.196780355414376e-05,0.0046123340725898,1.211732723049863e-07,0.0009269012371078,3.728341937403457e-07,0.000950286979787,1.3050227165222168,1.0375173091888428,4.65475606918335,1.1925143003463743,1.0745118856430054,0.7468743324279785,3.658421516418457,0.8792819380760193,None,100%,
eros,results/polyhedral-total-eros-seed-9,24,2500,9,mascon,normalized_L1_loss,1000,0.0001,10000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[0.0, 1.0]","['gaussian', 0.0, 0.093371]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.1300898492336273,0.0803837850689888,0.7925082445144653,0.1632899343967437,0.0928547233343124,0.0584791786968708,0.4407810568809509,0.0926782116293907,0.07453553378582,0.0478754937648773,0.3099710643291473,0.0658848509192466,0.0336183197796344,0.025470906868577,0.1147712096571922,0.0286266598850488,0.0182916224002838,0.0167940761893987,0.0621134415268898,0.0186747349798679,0.0027372115291655,0.0080854371190071,0.0092397173866629,0.0092818774282932,0.0012325944844633,0.0081772208213806,0.0040769530460238,0.0090010967105627,7.38552398615866e-06,0.0006718621589243,2.448816849209834e-05,0.0007471587741747,9.417827868674068e-07,0.0003117453597951,3.013251671291073e-06,0.0003329610917717,8.150813357588051e-09,6.238305650185794e-05,2.5222767874311103e-08,6.436075636884198e-05,0.0300457365810871,0.0236711762845516,0.1138683706521987,0.0279996413737535,0.0751609057188034,0.048973724246025,0.5023437738418579,0.1037269458174705,None,100%,
eros,results/polyhedral-total-eros-seed-9,28,2500,9,mascon,normalized_L1_loss,1000,0.0001,10000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[1.0, 3.0]","['constant_bias', [9.79917e-05, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.9482450485229492,0.5785609483718872,4.051967620849609,0.8119187951087952,0.7487881779670715,0.4674360156059265,3.063093423843384,0.6337423920631409,0.8672249913215637,0.5516964793205261,3.9199094772338863,0.8535736799240112,0.5515385270118713,0.4210904538631439,2.101158380508423,0.539322555065155,0.4513192772865295,0.4194765090942383,1.7769931554794312,0.5645993947982788,0.1047178208827972,0.2932357490062713,0.3629947602748871,0.3378070294857025,0.0024382192641496,0.0147209195420145,0.0108692841604352,0.0206001829355955,3.8044678518645014e-08,3.4394643080304377e-06,1.1945689948333893e-07,3.5883626878785435e-06,4.418927002092232e-09,1.46115110055689e-06,1.3879928317805934e-08,1.5296812989618047e-06,5.7831406330421935e-11,4.424632891186775e-07,2.0907868492070492e-10,5.330139742909523e-07,1.117287278175354,0.882847785949707,4.282498359680176,1.088309645652771,0.7548686861991882,0.5272170305252075,2.834695339202881,0.6916922926902771,None,100%,
eros,results/polyhedral-total-eros-seed-9,35,2500,9,mascon,normalized_L1_loss,1000,0.0001,10000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['combined', 0.0, 0.093371, [9.79917e-05, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",1.599179744720459,0.9843435287475586,5.3460822105407715,1.0946390628814695,2.112213134765625,1.3233562707901,6.653972625732422,1.381270408630371,1.5299460887908936,0.9830319881439208,4.961193561553955,1.0686055421829224,1.201407551765442,0.9128288626670836,3.9468276500701904,0.9952440857887268,0.9289949536323548,0.8598106503486633,3.052199602127075,0.9431419968605042,0.1688528060913086,0.4831967651844024,0.5602940320968628,0.5330997705459595,0.0339351594448089,0.2260198146104812,0.1096319630742073,0.2443012297153473,0.0001552812609588,0.014203387312591,0.0004995458293706,0.0153231583535671,1.6684241927578114e-05,0.0055271591991186,5.277111995383166e-05,0.0058342413976788,1.2516348135704902e-07,0.0009575670119374,3.866564952659246e-07,0.0009858965640887,1.1690232753753662,0.9680448174476624,3.7931272983551025,1.0328383445739746,1.4538313150405884,0.9896245002746582,4.598489284515381,1.04036283493042,None,100%,
eros,results/polyhedral-total-eros-seed-9,19,2500,9,mascon,normalized_L1_loss,1000,0.0001,10000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[1.0, 3.0]",[''],trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.9411656260490416,0.5747429728507996,3.99056339263916,0.8082373142242432,2.113995313644409,1.3263016939163208,6.701902389526367,1.3931535482406616,0.8893952369689941,0.5659912824630737,3.7484242916107178,0.7998431324958801,0.8009465336799622,0.6009437441825867,3.516632318496704,0.9828118681907654,0.4573782682418823,0.4242758750915527,1.7132787704467771,0.5345682501792908,0.0905153006315231,0.2534063756465912,0.3274344801902771,0.3017189502716064,0.0021215141750872,0.0127057908102869,0.0098963091149926,0.01863051392138,3.5459120084624374e-08,3.2244777230516775e-06,1.1176665282164323e-07,3.4022273212030996e-06,5.133871106011156e-09,1.698617552392534e-06,1.592191090082906e-08,1.7563686469657114e-06,7.005934721249217e-11,5.360464001569198e-07,2.4382501573327886e-10,6.217222221494012e-07,1.125960111618042,0.891062319278717,4.302850723266602,1.0952609777450562,0.8193716406822205,0.564429759979248,3.0484189987182617,0.7140322923660278,None,100%,
eros,results/polyhedral-total-eros-seed-9,30,2500,9,mascon,normalized_L1_loss,1000,0.0001,10000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[0.0, 1.0]","['combined', 0.0, 0.009337, [9.79917e-05, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.0350372493267059,0.0217871535569429,0.1368868201971054,0.028773745521903,0.0272861085832119,0.0172475203871727,0.2258909344673156,0.0456807762384414,0.0196014605462551,0.0126228537410497,0.0715882778167724,0.0153788533061742,0.005616080481559,0.0042501152493059,0.0198429208248853,0.0049632973968982,0.0027263315860182,0.0024935209657996,0.0092237628996372,0.0027665942907333,0.0003855335526168,0.0011456487700343,0.0013912615831941,0.0014043680857867,0.0002009987510973,0.0013182391412556,0.0007987316348589,0.0017769368132576,7.708094926783815e-07,7.010711124166846e-05,2.589724090285017e-06,7.936077599879354e-05,9.154054936288959e-08,3.0329780202009715e-05,2.936341161330347e-07,3.256467971368693e-05,7.474412200281221e-10,5.724134098272771e-06,2.3072292965053975e-09,5.894511104997946e-06,0.0052570085972547,0.0040616341866552,0.0207523647695779,0.0050818943418562,0.0197835601866245,0.0127390651032328,0.1045290902256965,0.0220241118222475,None,100%,
eros,results/polyhedral-total-eros-seed-9,25,2500,9,mascon,normalized_L1_loss,1000,0.0001,10000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[1.0, 3.0]","['gaussian', 0.0, 0.093371]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",1.7443736791610718,1.0631006956100464,5.63850736618042,1.137949824333191,1.7238601446151731,1.0690006017684937,5.63707971572876,1.157911777496338,1.6646307706832886,1.0563117265701294,5.422889232635498,1.1377185583114624,1.331281661987305,1.0020207166671753,4.3918867111206055,1.095256209373474,1.0293229818344116,0.9428167939186096,3.3813891410827637,1.0288482904434204,0.227511465549469,0.637462854385376,0.820918083190918,0.7551009058952332,0.0456671193242073,0.2983308434486389,0.1547181755304336,0.3353164196014404,0.0001774939737515,0.0161436144262552,0.000598860613536,0.0182620901614427,2.3516970031778328e-05,0.0077902120538055,7.474381709471345e-05,0.0082681681960821,2.0256626953596426e-07,0.0015506768831983,6.243744792300276e-07,0.0015938321594148,1.2691746950149536,1.0398802757263184,4.217717170715332,1.137107491493225,1.566197633743286,1.0523931980133057,5.06120491027832,1.125028133392334,None,100%,
eros,results/polyhedral-total-eros-seed-9,21,2500,9,mascon,normalized_L1_loss,1000,0.0001,10000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[0.0, 1.0]","['gaussian', 0.0, 0.009337]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.0349969640374183,0.0218260996043682,0.1580174565315246,0.0335607007145881,0.0289788171648979,0.0182827655225992,0.4398982226848602,0.087728664278984,0.0188425425440073,0.0121932551264762,0.0690493881702423,0.0150172719731926,0.0052859508432447,0.0040311920456588,0.0179564729332923,0.0045754564926028,0.0026952386833727,0.0024941784795373,0.0090279728174209,0.0027901569847017,0.0003282888501416,0.0009643955272622,0.0011443311814218,0.0011413394240662,0.0001337934663752,0.000887214904651,0.000481712835608,0.0010710761416703,1.0501668157303357e-06,9.58625751081854e-05,3.335619339850382e-06,0.0001025442325044,1.4434739625812656e-07,4.80176204291638e-05,4.48067311253908e-07,4.993646871298552e-05,1.2484241418420083e-09,9.565959771862254e-06,3.8758209974787405e-09,9.911757842928637e-06,0.0049871685914695,0.0038963658735156,0.0191993322223424,0.004765803925693,0.0198414623737335,0.0128012327477335,0.152481809258461,0.0312130358070135,None,100%,
eros,results/polyhedral-total-eros-seed-9,27,2500,9,mascon,normalized_L1_loss,1000,0.0001,10000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[0.0, 1.0]","['constant_bias', [9.79917e-05, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.0360877476632595,0.0225411746650934,0.2233076989650726,0.0470773205161094,0.0244509354233741,0.0155171016231179,0.1097024530172348,0.0232467949390411,0.0164018385112285,0.0106215113773942,0.0627049580216407,0.0135820647701621,0.0035763371270149,0.0027242889627814,0.0127778332680463,0.0032605628948658,0.0014685168862342,0.0013482937356457,0.0050102407112717,0.0015288302674889,8.103334403131157e-05,0.000235376850469,0.0003040010633412,0.0003041303716599,3.268298678449355e-05,0.0002120814315276,0.0001373542618239,0.0002900829422287,4.3888164213967684e-07,4.008646646980196e-05,1.3535145626519809e-06,4.147640356677584e-05,6.229144844382972e-08,2.072181086987257e-05,1.9241272752879013e-07,2.143509300367441e-05,5.580972350927026e-10,4.2759079406096134e-06,1.7353253278784562e-09,4.437193183548516e-06,0.0034955823794007,0.0026586460880935,0.0155007112771272,0.0037922947667539,0.0182872060686349,0.0116995386779308,0.1277786642313003,0.026959965005517,None,100%,
eros,results/polyhedral-total-eros-seed-9,20,2500,9,mascon,normalized_L1_loss,1000,0.0001,10000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]",[''],trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",1.0632411241531372,0.6489803791046143,4.511634349822998,0.9095848202705384,2.200169086456299,1.3805114030838013,6.8231024742126465,1.4215517044067385,0.9657877683639526,0.6146191954612732,4.0810418128967285,0.9063500165939332,0.7683603167533875,0.5759246945381165,3.440168619155884,0.9561235308647156,0.4926980435848236,0.4555245041847229,2.0153043270111084,0.6250608563423157,0.1133531853556633,0.3180723488330841,0.3837085664272308,0.3539662361145019,0.0056667299941182,0.0347573794424533,0.0222126208245754,0.0430672466754913,1.1478382333507399e-07,1.047005662258016e-05,3.849904146591143e-07,1.1803081179095898e-05,8.747344182324923e-09,2.8974711767659755e-06,2.736790527535504e-08,3.0283320029411698e-06,8.450350835742526e-11,6.465854198722809e-07,2.846886060225984e-10,7.260695724653488e-07,1.251893162727356,0.9924829006195068,4.558159351348877,1.1634931564331057,0.8365896344184875,0.5812568068504333,3.100998640060425,0.7413673996925354,None,100%,
eros,results/polyhedral-total-eros-seed-9,17,2500,9,polyhedral,normalized_L1_loss,1000,0.0001,10000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['combined', 0.0, 0.093371, [9.79917e-05, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",1.6251646280288696,1.0010986328125,5.3511857986450195,1.096694827079773,2.271620273590088,1.4254205226898191,6.921319961547852,1.4446719884872437,1.5556960105895996,1.000123143196106,4.843125343322754,1.0385061502456665,1.224506139755249,0.9315855503082277,4.070392608642578,1.0584280490875244,0.9387636780738832,0.8709872961044312,2.931119918823242,0.9083465933799744,0.1640284210443496,0.4695350527763366,0.5523346066474915,0.5260091423988342,0.0343464761972427,0.2282314151525497,0.1093148738145828,0.2433633208274841,0.0001198749232571,0.0110290609300136,0.0003874726244248,0.0120707731693983,9.757090083439834e-06,0.0032512203324586,3.169320916640572e-05,0.003543886123225,4.0205957674288584e-08,0.0003077596484217,1.277771559671237e-07,0.0003261712263338,1.2287466526031494,0.9747714996337892,4.3549323081970215,1.1058590412139893,1.4757168292999268,1.005940556526184,4.596970558166504,1.0407041311264038,None,100%,
eros,results/polyhedral-total-eros-seed-9,16,2500,9,polyhedral,normalized_L1_loss,1000,0.0001,10000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[1.0, 3.0]","['combined', 0.0, 0.093371, [9.79917e-05, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",2.0385541915893555,1.250540018081665,6.373712062835693,1.3006020784378052,2.3176822662353516,1.4565197229385376,7.014558792114258,1.4678912162780762,1.9381643533706665,1.236946702003479,6.0845232009887695,1.2899212837219238,1.5252140760421753,1.1531870365142822,4.812963962554932,1.2091702222824097,1.2064543962478638,1.1104625463485718,3.8603219985961914,1.188078761100769,0.2696841359138489,0.7535377144813538,0.9297326803207396,0.8515819907188416,0.0550775006413459,0.3604247570037842,0.1933269202709198,0.4234205782413482,0.0003066035860683,0.0279104188084602,0.0009753007325343,0.0296688117086887,4.238336259732023e-05,0.0140527123585343,0.0001316355628659,0.014575739391148,3.801309844675416e-07,0.0029103383421897,1.1725477406798746e-06,0.0029940167441964,1.4398720264434814,1.1695338487625122,4.668112277984619,1.2356600761413574,1.796162247657776,1.203532338142395,5.695938587188721,1.2580968141555786,None,100%,
eros,results/polyhedral-total-eros-seed-9,9,2500,9,polyhedral,normalized_L1_loss,1000,0.0001,10000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[0.0, 1.0]","['constant_bias', [9.79917e-05, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.0366104133427143,0.0228481814265251,0.4573636949062347,0.0929179415106773,0.020661324262619,0.0131029533222317,0.0851625576615333,0.0180727522820234,0.0134607907384634,0.0087061868980526,0.05381815508008,0.0116644464433193,0.00151733297389,0.0011594926472753,0.0062252529896795,0.0015618256293237,0.0003333157219458,0.0003125288931187,0.0011755527229979,0.0003677181375678,6.679011858068407e-05,0.0002009473682846,0.0002617446007207,0.0002828349533956,5.1336974138394e-05,0.0003312990593258,0.0002729717525653,0.0005784520762972,4.7660500968049746e-07,4.341952808317728e-05,1.4804163583903571e-06,4.516362969297916e-05,6.653885975538287e-08,2.210358070442453e-05,2.0571647496581138e-07,2.2863730919198133e-05,5.9576826805241e-10,4.5637652874575e-06,1.8473754748171702e-09,4.722079665953061e-06,0.0015096244169399,0.0011302563361823,0.0073895808309316,0.0017378514166921,0.0158040821552276,0.0100610312074422,0.1384224444627761,0.0285040587186813,None,100%,
eros,results/polyhedral-total-eros-seed-9,4,2500,9,polyhedral,normalized_L1_loss,1000,0.0001,10000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[1.0, 3.0]","['gaussian', 0.0, 0.009337]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",1.1298726797103882,0.689583957195282,4.645411014556885,0.939996600151062,2.190197706222534,1.3749077320098877,6.815786361694336,1.420116901397705,0.9851455688476562,0.6263420581817627,4.07372522354126,0.8827949166297913,0.6850502490997314,0.5206773281097412,2.5972049236297607,0.659622848033905,0.5342382788658142,0.4919431507587433,2.10602068901062,0.6556199789047241,0.1206325218081474,0.3331395983695984,0.4273195266723633,0.3805235028266907,0.0074453512206673,0.0462998710572719,0.0297017246484756,0.0576002113521099,3.016706796188373e-05,0.002727176528424,9.689502621768042e-05,0.0029112433549016,4.031418029626366e-06,0.0013319358695298,1.2645475180761425e-05,0.0013901229249313,3.5386253927072175e-08,0.0002707086096052,1.0956272689099933e-07,0.0002792928135022,0.7881326079368591,0.687414288520813,2.7858176231384277,0.866374671459198,0.8996232748031616,0.6226122379302979,3.2229907512664795,0.7645468711853027,None,100%,
eros,results/polyhedral-total-eros-seed-9,8,2500,9,polyhedral,normalized_L1_loss,1000,0.0001,10000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['gaussian', 0.0, 0.093371]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",1.6638023853302002,1.0246912240982056,5.446976184844971,1.120306134223938,2.1727819442749023,1.3627760410308838,6.760248184204102,1.4069209098815918,1.5863630771636963,1.020841360092163,4.947809219360352,1.0628941059112549,1.236652135848999,0.9446460008621216,3.9500250816345215,1.0216888189315796,0.932543933391571,0.8666079640388489,2.9361870288848877,0.9103384017944336,0.1648726910352707,0.4710261225700378,0.5388283133506775,0.5117756128311157,0.0335054695606231,0.223068356513977,0.1073551177978515,0.2393030375242233,0.000149312269059,0.0136742396280169,0.0004969683941453,0.0152653213590383,1.6195132047869265e-05,0.005372560583055,5.302939098328352e-05,0.0058752698823809,1.2495112855503976e-07,0.0009561616461724,3.863957829253195e-07,0.0009856440592557,1.3105928897857666,1.037639856338501,4.580601692199707,1.1655193567276,1.5004103183746338,1.0219143629074097,4.68973970413208,1.061015248298645,None,100%,
eros,results/polyhedral-total-eros-seed-9,7,2500,9,polyhedral,normalized_L1_loss,1000,0.0001,10000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[1.0, 3.0]","['gaussian', 0.0, 0.093371]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",1.746095895767212,1.064813494682312,5.6990885734558105,1.1510300636291504,1.702544927597046,1.056618571281433,5.536520481109619,1.1373891830444336,1.659554958343506,1.05267071723938,5.433467864990234,1.1407740116119385,1.3231791257858276,0.9967290759086608,4.3348188400268555,1.0843470096588137,1.0244044065475464,0.9409259557724,3.3178577423095703,1.0100804567337036,0.2267909497022628,0.6339544057846069,0.8346796631813049,0.7650672793388367,0.0457197427749633,0.2982753217220306,0.155103787779808,0.3354630470275879,0.000176312692929,0.0160500966012477,0.0005954123917035,0.0181711427867412,2.299480911460705e-05,0.0076162731274962,7.310577348107472e-05,0.008086385205388,1.974780161617673e-07,0.0015115768183022,6.088353643463051e-07,0.0015539375599473,1.2704907655715942,1.0405746698379517,4.224846839904785,1.1380571126937866,1.5668970346450806,1.052828669548035,5.063251972198486,1.1253951787948608,None,100%,
eros,results/polyhedral-total-eros-seed-9,15,2500,9,polyhedral,normalized_L1_loss,1000,0.0001,10000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[0.0, 1.0]","['combined', 0.0, 0.093371, [9.79917e-05, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.070390410721302,0.0437287352979183,0.420593798160553,0.0865260735154151,0.0657026767730712,0.0413571260869503,0.9595694541931152,0.1952804327011108,0.0418605171144008,0.0270261708647012,0.3320681452751159,0.0737249255180358,0.0120123988017439,0.0091279949992895,0.0433074422180652,0.0108489813283085,0.0055733094923198,0.0051590963266789,0.0193054322153329,0.0059276008978486,0.0020750809926539,0.0061256322078406,0.0069222138263285,0.0070246402174234,0.0010745276231318,0.007055889815092,0.0037106394302099,0.0081000458449125,3.652347686511348e-06,0.0003328007587697,1.1584053936530836e-05,0.0003531500406097,3.985386456406559e-07,0.0001317837741225,1.2585313697854872e-06,0.000138529765536,3.0534390571546055e-09,2.3350574338110164e-05,9.489140140317431e-09,2.417291034362279e-05,0.0111343367025256,0.0088507113978266,0.0427609160542488,0.0106644323095679,0.0385161451995372,0.0249065533280372,0.2403275072574615,0.0501227527856826,None,100%,
eros,results/polyhedral-total-eros-seed-9,13,2500,9,polyhedral,normalized_L1_loss,1000,0.0001,10000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[1.0, 3.0]","['combined', 0.0, 0.009337, [9.79917e-05, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",1.1381011009216309,0.696499228477478,4.692834854125977,0.9550570249557496,0.8869373202323914,0.556226909160614,3.4383699893951416,0.7186316847801208,0.865192711353302,0.5541080832481384,3.589708089828491,0.7645056843757629,0.6226673722267151,0.4745605885982513,2.3644115924835205,0.5972514748573303,0.4858530759811401,0.4486699998378753,2.0364086627960205,0.6410676836967468,0.1146047338843345,0.3190879225730896,0.3969567418098449,0.3657318353652954,0.0066812196746468,0.0400977842509746,0.0345372967422008,0.06379085034132,1.2062242603860795e-05,0.001092683407478,3.780221595661715e-05,0.001139040919952,1.6998434375636862e-06,0.0005624687182717,5.257285920379218e-06,0.0005796385812573,1.4980773954675897e-08,0.0001146458962466,4.6137135001345086e-08,0.0001176997320726,1.214649677276611,0.961628794670105,4.484826564788818,1.1424154043197632,0.844531238079071,0.5858422517776489,3.0301313400268555,0.7197386622428894,None,100%,
