sample,pretrained_model,output_folder,run_id,plotting_points,seed,ground_truth,resolution,loss,batch_size,learning_rate,iterations,validation_points,validation_ground_truth,use_acceleration,validation_sampling_altitudes,encoding,activation,hidden_layers,n_neurons,model_type,omega,sample_method,sample_domain,noise,integrator,integration_points,integration_domain,Normalized L1 Loss@Altitude_0,Normalized Relative Component Loss@Altitude_0,RMSE@Altitude_0,relRMSE@Altitude_0,Normalized L1 Loss@Altitude_1,Normalized Relative Component Loss@Altitude_1,RMSE@Altitude_1,relRMSE@Altitude_1,Normalized L1 Loss@Altitude_2,Normalized Relative Component Loss@Altitude_2,RMSE@Altitude_2,relRMSE@Altitude_2,Normalized L1 Loss@Altitude_3,Normalized Relative Component Loss@Altitude_3,RMSE@Altitude_3,relRMSE@Altitude_3,Normalized L1 Loss@Altitude_4,Normalized Relative Component Loss@Altitude_4,RMSE@Altitude_4,relRMSE@Altitude_4,Normalized L1 Loss@Altitude_5,Normalized Relative Component Loss@Altitude_5,RMSE@Altitude_5,relRMSE@Altitude_5,Normalized L1 Loss@Altitude_6,Normalized Relative Component Loss@Altitude_6,RMSE@Altitude_6,relRMSE@Altitude_6,Normalized L1 Loss@Altitude_7,Normalized Relative Component Loss@Altitude_7,RMSE@Altitude_7,relRMSE@Altitude_7,Normalized L1 Loss@Altitude_8,Normalized Relative Component Loss@Altitude_8,RMSE@Altitude_8,relRMSE@Altitude_8,Normalized L1 Loss@Altitude_9,Normalized Relative Component Loss@Altitude_9,RMSE@Altitude_9,relRMSE@Altitude_9,Normalized L1 Loss@High Altitude,Normalized Relative Component Loss@High Altitude,RMSE@High Altitude,relRMSE@High Altitude,Normalized L1 Loss@Low Altitude,Normalized Relative Component Loss@Low Altitude,RMSE@Low Altitude,relRMSE@Low Altitude,validation_batch_size
churyumov-gerasimenko,10%,results/posttrain-0,13,2500,3,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['combined', 0.0, 0.146731, [0.000272, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.7327553629875183,0.7371029853820801,2.418185234069824,0.8170343041419983,0.7116460800170898,0.7255342602729797,2.357365369796753,0.8061890602111816,0.6953246593475342,0.7185329794883728,2.3180618286132812,0.8012844920158386,0.5678165555000305,0.6590785980224609,1.9616501331329343,0.7611434459686279,0.4480043947696686,0.5945383906364441,1.5361320972442627,0.6761186718940735,0.1184074431657791,0.3931356966495514,0.4182985424995422,0.448119044303894,0.027793601155281,0.204213261604309,0.0940984934568405,0.2224979847669601,0.0001016752721625,0.0097247371450066,0.0003278730728197,0.0105037111788988,1.1253871889493894e-05,0.003823566250503,3.6739191273227334e-05,0.0041684820316731,9.00564671724169e-08,0.0006929083610884,2.803162999498454e-07,0.0007189363241195,0.5578105449676514,0.7140867710113525,2.0315678119659424,0.8750911951065063,0.6717358231544495,0.7320159077644348,2.2550668716430664,0.8207696080207825,
churyumov-gerasimenko,10%,results/posttrain-0,72,2500,3,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]",[''],trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.1641485542058944,0.1638467907905578,0.9910433888435364,0.3302871882915497,0.3835851848125458,0.3854924738407135,2.2335498332977295,0.7398071885108948,0.1509863287210464,0.1543305218219757,0.984562873840332,0.3225940763950348,0.0859992504119873,0.0996003001928329,0.3908205330371856,0.1486933678388595,0.0570762008428573,0.0761360675096511,0.2006828188896179,0.089429534971714,0.0060822572559118,0.0209443159401416,0.0218566339462995,0.025148807093501,0.000506600306835,0.0036704698577523,0.001823634491302,0.0042846966534852,4.385761940284283e-07,4.172967601334676e-05,1.450801846658578e-06,4.589929085341282e-05,5.806361258464676e-08,1.9705266822711565e-05,1.823092645736324e-07,2.0608529666787945e-05,5.35511690546997e-10,4.119910045119468e-06,1.6413332915021783e-09,4.20871992901084e-06,0.0739523991942405,0.0938479304313659,0.3787958323955536,0.154643639922142,0.1266598254442215,0.1356804221868515,0.725928544998169,0.2519405484199524,
churyumov-gerasimenko,10%,results/posttrain-0,52,2500,3,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['adaptive_gaussian_noise', 0.01]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.1611983478069305,0.159805342555046,0.9857715964317322,0.3211147487163543,0.2168462872505188,0.2178663313388824,1.5798814296722412,0.5237955451011658,0.1533781588077545,0.1568509936332702,1.0065648555755615,0.3436581790447235,0.0897933766245842,0.1041643992066383,0.3818910419940948,0.1497580856084823,0.0660377591848373,0.0879851654171943,0.264018714427948,0.1143253073096275,0.0101129002869129,0.0351115614175796,0.0337302722036838,0.0390014313161373,0.0026899902150034,0.0194621868431568,0.0092040849849581,0.0215795394033193,4.566808456729632e-06,0.00043364695739,1.4381275832420217e-05,0.000453589571407,4.795431891579938e-07,0.0001624583674129,1.4972916915212409e-06,0.0001687773619778,3.6661875757459943e-09,2.8201049644849263e-05,1.12562057452692e-08,2.885304820665624e-05,0.0766051933169364,0.0997225418686866,0.3498754203319549,0.147019937634468,0.1360724568367004,0.1454211622476577,0.868220865726471,0.2921077311038971,
churyumov-gerasimenko,10%,results/posttrain-0,71,2500,3,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['adaptive_gaussian_noise', 0.001]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.2203490585088729,0.2196626365184784,1.0371249914169312,0.3445990979671478,0.2255388051271438,0.2274404168128967,1.183588981628418,0.3917205035686493,0.2146109342575073,0.2199662327766418,1.1985771656036377,0.4033833742141723,0.1520769149065017,0.1770973652601242,0.5882648825645447,0.227760374546051,0.1346379220485687,0.1822422742843628,0.5311180949211121,0.2431456297636032,0.0231902319937944,0.0789741352200508,0.0973475128412246,0.1107253581285476,0.0014817174524068,0.0108187599107623,0.0051164771430194,0.012177282012999,9.007947596728628e-07,8.560150308767334e-05,2.975607458211016e-06,9.398021211382002e-05,8.995908729048098e-08,3.058258880628273e-05,2.850372879947827e-07,3.234345786040649e-05,7.546162583693671e-10,5.810080438095611e-06,2.3353965428185575e-09,5.997589141770732e-06,0.1590829640626907,0.2107246816158294,0.8032487630844116,0.3619298338890075,0.215299367904663,0.2342414408922195,1.1684105396270752,0.4394322633743286,
churyumov-gerasimenko,10%,results/posttrain-0,10,2500,3,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['gaussian', 0.0, 0.146731]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.7326192855834961,0.7375524640083313,2.3977744579315186,0.8121771812438965,0.7486372590065002,0.7623476386070251,2.7239322662353516,0.9274870753288268,0.7276715040206909,0.7504957914352417,2.6915011405944824,0.9270020723342896,0.558650553226471,0.64798504114151,1.8100851774215696,0.7017602324485779,0.447331964969635,0.5928369760513306,1.5421981811523438,0.6777446866035461,0.1144566014409065,0.3802231848239898,0.3942095041275024,0.4223260283470154,0.028231194242835,0.2071938961744308,0.0953248813748359,0.2250915765762329,0.0001243915467057,0.0118723139166831,0.0003937040746677,0.0125580988824367,1.5688769053667784e-05,0.0053267800249159,4.961775630363263e-05,0.005615709349513,1.3468213921896677e-07,0.0010361409513279,4.193811946606729e-07,0.001075247535482,0.5612043738365173,0.7177128195762634,2.0560190677642822,0.8925620913505554,0.6751872897148132,0.7363908886909485,2.2569470405578613,0.8218108415603638,
churyumov-gerasimenko,10%,results/posttrain-0,34,2500,3,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['adaptive_gaussian_noise', 0.01]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.189947634935379,0.1904023885726928,1.0943024158477783,0.3601852357387543,0.1744474321603775,0.1776370853185653,0.9331319332122804,0.3183830678462982,0.1638049483299255,0.1696052998304367,0.9337487816810608,0.3218298256397247,0.1337439268827438,0.1571529954671859,0.4983543157577514,0.1978849619626999,0.1068257316946983,0.1447269916534423,0.3801705539226532,0.1752526611089706,0.0251222159713506,0.0846201404929161,0.097601294517517,0.1069119423627853,0.0035153101198375,0.0259609185159206,0.0126941250637173,0.0304493587464094,4.073544005223084e-06,0.0003869412466883,1.306668946199352e-05,0.0004120915546081,3.9371158777612436e-07,0.000133942317916,1.2865750704804668e-06,0.0001459164486732,3.170548046327326e-09,2.4402712369919755e-05,9.841558679113405e-09,2.5256516892113723e-05,0.125652939081192,0.1666921973228454,0.5279369354248047,0.232205256819725,0.1815395355224609,0.1988306492567062,1.000812530517578,0.3525416851043701,
churyumov-gerasimenko,10%,results/posttrain-0,22,2500,3,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['combined', 0.0, 0.146731, [0.000272, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.9522889256477356,0.9618132710456848,3.092557191848755,1.064132809638977,0.9416409134864808,0.9585238099098206,3.146836757659912,1.0808384418487549,0.91181617975235,0.9462419748306274,3.0037245750427246,1.0540802478790283,0.7516689896583557,0.873306155204773,2.461153745651245,0.9617772698402404,0.594266414642334,0.7870255708694458,2.017200231552124,0.886269748210907,0.1307280510663986,0.4388678073883056,0.4258745908737182,0.4678558707237243,0.0373320393264293,0.2774817943572998,0.1233861595392227,0.3002381920814514,0.0004608040035236,0.0438422448933124,0.0014560436829924,0.0462086796760559,6.822419527452439e-05,0.0231575723737478,0.0002127671759808,0.0240675676614046,6.314074312285811e-07,0.0048574623651802,1.9609501578088384e-06,0.0050276452675461,0.6775798201560974,0.8641710877418518,2.4005126953125,1.0046229362487793,0.8576120734214783,0.9346418976783752,2.856060266494751,1.044233322143555,
churyumov-gerasimenko,10%,results/posttrain-0,63,2500,3,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]",[''],trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.1794264316558838,0.1807363033294677,0.9124184250831604,0.3121666312217712,0.2957233786582947,0.2977025210857391,1.8501572608947752,0.619987964630127,0.1525157690048217,0.1568664610385894,0.7233480215072632,0.2462151944637298,0.1157348453998565,0.1347916275262832,0.6328269243240356,0.2805270552635193,0.0791157409548759,0.1072300001978874,0.2788404822349548,0.1300231963396072,0.0096624242141842,0.0334693118929863,0.0331705138087272,0.0383667089045047,0.0006966512301005,0.0048840879462659,0.0028856701683253,0.006335305981338,6.442290896302438e-07,6.134984869277105e-05,2.053669277302106e-06,6.500379095086828e-05,9.32649939500152e-08,3.164222289342433e-05,2.893034718454146e-07,3.267962165409699e-05,8.6570967061661e-10,6.6596730903256685e-06,2.661651121727004e-09,6.824090178270126e-06,0.0995257049798965,0.1303333789110183,0.4157566130161285,0.1802399456501007,0.1723306328058242,0.1856985986232757,1.0431853532791138,0.3584456741809845,
churyumov-gerasimenko,10%,results/posttrain-0,2,2500,3,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['gaussian', 0.0, 1.467314]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.6822455525398254,0.6881628036499023,2.268310785293579,0.7706568837165833,0.6837687492370605,0.6966397762298584,2.39638614654541,0.8182452917098999,0.6591782569885254,0.6815328598022461,2.233107566833496,0.7754452228546143,0.5256659984588623,0.6096714735031128,1.7404063940048218,0.6760193109512329,0.4160052835941314,0.5512655377388,1.454859495162964,0.6383236646652222,0.1132075265049934,0.3760712444782257,0.3904416859149933,0.4196029901504516,0.027368115261197,0.2006811052560806,0.0929106771945953,0.218847319483757,8.084689761744812e-05,0.0077442815527319,0.0002613437245599,0.0083952359855175,8.081644409685396e-06,0.0027473217342048,2.682554804778192e-05,0.0030469661578536,5.89909205928052e-08,0.0004538836365099,1.840053727164559e-07,0.0004719630233012,0.5334082245826721,0.6813994646072388,1.9886367321014404,0.8586944341659546,0.6357176899909973,0.6932187080383301,2.159749984741211,0.7878694534301758,
churyumov-gerasimenko,10%,results/posttrain-0,45,2500,3,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]",[''],trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.267628014087677,0.2666672766208648,1.0423277616500854,0.3461078405380249,0.2596701979637146,0.2615886032581329,1.3139798641204834,0.4453825950622558,0.2514594197273254,0.258328914642334,0.851233720779419,0.2918002903461456,0.2059598863124847,0.2385940551757812,0.6780456304550171,0.2612597942352295,0.1627651005983352,0.2169073224067688,0.5320109724998474,0.2347583323717117,0.0483330152928829,0.1612803190946579,0.1663082540035247,0.1785126030445099,0.0138977384194731,0.1009161621332168,0.0493165999650955,0.1151939556002616,0.0001835302537074,0.0175613090395927,0.0005689951358363,0.0182331055402755,2.6896354029304348e-05,0.0091629512608051,8.298701868625358e-05,0.0094491448253393,2.4873219217624865e-07,0.0019150549778714,7.675997721889871e-07,0.0019711970817297,0.1806236654520034,0.2350398153066635,0.6394151449203491,0.2708753049373626,0.2344750463962555,0.2553823292255401,0.8571698665618896,0.3051784038543701,
churyumov-gerasimenko,10%,results/posttrain-0,14,2500,3,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['combined', 0.0, 1.467314, [0.000272, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.5840509533882141,0.5847282409667969,2.0651113986968994,0.6888552308082581,0.5836732983589172,0.5906743407249451,2.1265509128570557,0.7136611938476562,0.5444463491439819,0.56053626537323,1.81629741191864,0.6274826526641846,0.4650601744651794,0.5366233587265015,1.6842865943908691,0.6465981006622314,0.3911320865154266,0.5161049962043762,1.5525269508361816,0.6858360171318054,0.1521701514720916,0.4933981895446777,0.5799412727355957,0.6013787984848022,0.0543189607560634,0.4047847390174866,0.1781403124332428,0.432495504617691,0.0007623716956004,0.0725014507770538,0.0023645965848118,0.0748557075858116,0.0001133944679168,0.0384742729365825,0.0003522418846841,0.0397970341145992,1.053515802595939e-06,0.0081044686958193,3.2659754651831463e-06,0.0083732269704341,0.4193776845932007,0.5410316586494446,1.553911805152893,0.6570106148719788,0.5248175859451294,0.5687903165817261,1.8724491596221924,0.6721842885017395,
churyumov-gerasimenko,10%,results/posttrain-0,38,2500,3,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['gaussian', 0.0, 1.467314]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.9059521555900574,0.8962464332580566,3.0042190551757812,0.9822095036506652,0.8934698104858398,0.8948601484298706,3.016028881072998,0.9955763220787048,0.880641520023346,0.8979382514953613,2.9856529235839844,1.0055185556411743,0.7428671717643738,0.848818838596344,2.455951690673828,0.922166109085083,0.652758777141571,0.8534567952156067,2.337233543395996,1.0070419311523438,0.1577366888523101,0.5210591554641724,0.5333966016769409,0.5708397030830383,0.0523187704384326,0.3905511200428009,0.1666829735040664,0.4080173373222351,0.0007562365499325,0.0718357190489769,0.0023524067364633,0.0742416009306907,0.0001099993824027,0.0373156927525997,0.0003409522760193,0.0384831987321376,1.0224704283245956e-06,0.0078649399802088,3.143311460007681e-06,0.0080570075660943,0.6653040051460266,0.8476569652557373,2.3135757446289062,0.959504246711731,0.8177852034568787,0.8799070119857788,2.739983081817627,0.9665629863739014,
churyumov-gerasimenko,10%,results/posttrain-0,23,2500,3,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['combined', 0.0, 1.467314, [0.000272, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",1.4137195348739624,1.4044820070266724,4.355022430419922,1.4374321699142456,1.3943637609481812,1.4037797451019287,4.316518306732178,1.4424484968185425,1.3664557933807373,1.3969569206237793,4.217940807342529,1.431316375732422,1.1968659162521362,1.3752422332763672,3.721006631851196,1.412872076034546,1.0146631002426147,1.338334321975708,3.20580530166626,1.3876339197158811,0.1885454803705215,0.6323115825653076,0.6089280247688293,0.6665137410163879,0.0552615150809288,0.4172557890415191,0.1717359721660614,0.4329491853713989,0.0010976687772199,0.1044023409485817,0.0034232474863529,0.108313038945198,0.0001651019410928,0.0560126081109046,0.0005147837218828,0.0581290982663631,1.5225664355966728e-06,0.0117112519219517,4.749131221615244e-06,0.0121726701036095,1.000260591506958,1.2728145122528076,3.221647024154663,1.3273048400878906,1.2678247690200806,1.3685734272003174,3.9644558429718018,1.4090372323989868,
churyumov-gerasimenko,10%,results/posttrain-0,68,2500,3,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['combined', 0.0, 1.467314, [0.000272, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.723296582698822,0.7302249670028687,2.3601627349853516,0.804143488407135,0.7595332860946655,0.772667646408081,2.765095472335815,0.9386826753616332,0.694320023059845,0.7199363112449646,2.280418872833252,0.7958583831787109,0.5497162938117981,0.6386814713478088,1.7813937664031982,0.6951819658279419,0.4507502019405365,0.5963514447212219,1.6194452047348022,0.7047833204269409,0.11770960688591,0.3912951350212097,0.4036867320537567,0.4331991076469421,0.0271719768643379,0.1995020508766174,0.092750534415245,0.2185008078813552,8.27198673505336e-05,0.0079306121915578,0.0002652412804309,0.0085367076098918,7.5797142926603556e-06,0.002578358631581,2.4998365915962495e-05,0.0028432321269065,4.7209553599714134e-08,0.0003632723237387,1.487109102527029e-07,0.0003815200179815,0.5633488297462463,0.718815803527832,2.083869695663452,0.9047799706459044,0.6748874187469482,0.736011266708374,2.2721898555755615,0.8280445337295532,
churyumov-gerasimenko,10%,results/posttrain-0,48,2500,3,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['constant_bias', [0.000272, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.2705920934677124,0.2689347267150879,1.0030215978622437,0.3317979276180267,0.2610094249248504,0.2630967795848846,0.9819927215576172,0.3324951231479645,0.2552436292171478,0.2612171173095703,0.8689693212509155,0.2959903180599212,0.2045801132917404,0.2363046258687973,0.6826770305633545,0.261751651763916,0.1624228209257125,0.2165414541959762,0.5409858226776123,0.2384333163499832,0.0499476492404937,0.1662407368421554,0.1753362864255905,0.1878057867288589,0.0144585911184549,0.1049404740333557,0.0516943335533142,0.1203582808375358,0.0001724064786685,0.0164904501289129,0.0005378380301408,0.0172271393239498,2.5380149963893928e-05,0.0086420457810163,7.836485747247934e-05,0.0089169461280107,2.3377539548619097e-07,0.0017999247647821,7.215310233732453e-07,0.0018528994405642,0.1816100478172302,0.2356535047292709,0.6523901224136353,0.2750003933906555,0.2370204478502273,0.2571682929992676,0.8689987659454346,0.3077887892723083,
churyumov-gerasimenko,10%,results/posttrain-0,3,2500,3,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['constant_bias', [0.000272, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.1822720468044281,0.1826460659503936,1.102707862854004,0.3733129799365997,0.1566361337900161,0.1587731689214706,0.980326771736145,0.3287734389305115,0.1286279112100601,0.1327737271785736,0.6841530799865723,0.241812601685524,0.0864585563540458,0.1012160032987594,0.3956697583198547,0.1543237268924713,0.0571623817086219,0.0781529322266578,0.206899419426918,0.0967729240655899,0.0089542213827371,0.0315650552511215,0.0501966960728168,0.0620060861110687,0.0008272643899545,0.005953905172646,0.0030233026482164,0.0069024516269564,9.228871817867912e-07,8.761365461396053e-05,2.920033011832857e-06,9.19439917197451e-05,1.2270011495729705e-07,4.1608247556723654e-05,3.7857734014323796e-07,4.271642319508828e-05,1.1249661202583636e-09,8.65365655045025e-06,3.459326380905736e-09,8.867610631568823e-06,0.0780614092946052,0.1027498245239257,0.3652101457118988,0.1554294526576995,0.1435969173908233,0.1551477760076522,0.9068283438682556,0.3096152245998382,
churyumov-gerasimenko,10%,results/posttrain-0,33,2500,3,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['adaptive_gaussian_noise', 0.1]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.3399454355239868,0.3421792984008789,1.4721542596817017,0.4949113130569458,0.3284117877483368,0.3337637484073639,1.5456085205078125,0.518735408782959,0.3126356899738312,0.322954386472702,1.3981354236602783,0.4802753925323486,0.2453796565532684,0.2850709557533264,1.0564923286437988,0.4226786494255066,0.2168882489204406,0.2899307310581207,0.8529407382011414,0.3849126994609833,0.0876111537218093,0.293379545211792,0.2944844961166382,0.3200686573982239,0.0165180880576372,0.1205034479498863,0.0551504455506801,0.1305529475212097,1.5792660633451305e-05,0.0015018713893368,4.9577498430153355e-05,0.0015692297602072,1.614339907973772e-06,0.0005493824137374,5.045671514380956e-06,0.0005737044266425,1.316611353274766e-08,0.0001013638029689,4.0469551265687194e-08,0.0001039118287735,0.3203643560409546,0.4134406447410583,1.5674338340759275,0.6952192187309265,0.3378425240516662,0.3715392351150512,1.4514493942260742,0.5432704091072083,
churyumov-gerasimenko,10%,results/posttrain-0,61,2500,3,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['adaptive_gaussian_noise', 0.01]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.2223474681377411,0.2206819206476211,1.4300613403320312,0.4644573032855987,0.3596281409263611,0.3617901802062988,2.1377527713775635,0.7133280634880066,0.1408444792032241,0.1442271173000335,0.8550515174865723,0.2815873324871063,0.0804869011044502,0.0933904871344566,0.2913132607936859,0.1124867722392082,0.0560953617095947,0.0752157196402549,0.191835805773735,0.0859693214297294,0.0106209991499781,0.036596592515707,0.037420205771923,0.0426497906446456,0.0028073021676391,0.0203673765063285,0.0097006717696785,0.022736394777894,3.7279482967278454e-06,0.000353907875251,1.2026513104501646e-05,0.0003790332411881,4.62280212332189e-07,0.0001570575986988,1.4360159639181802e-06,0.000162664844538,4.0265808465278505e-09,3.099347304669209e-05,1.234728497223614e-08,3.1691568437963724e-05,0.0716716200113296,0.0926540791988372,0.3731677532196045,0.1531714051961898,0.1404690593481063,0.1493081450462341,0.957896649837494,0.3218957781791687,
churyumov-gerasimenko,10%,results/posttrain-0,32,2500,3,polyhedral,100%,normalized_L1_loss,1000,0.0001,1000,1000,polyhedral,True,"[0.001, 0.005, 0.01, 0.05, 0.1, 0.5, 1.0, 5.0, 10.0, 50.0]",direct_encoding,Abs,9,100,siren,30.0,spherical,"[3.0, 5.0]","['combined', 0.0, 1.467314, [0.000272, 0.0, 0.0]]",trapezoid,300000,"[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]",0.6229161024093628,0.6193214654922485,2.099998712539673,0.6908656358718872,0.6229294538497925,0.6269453763961792,2.225313901901245,0.743199348449707,0.6177441477775574,0.6315035223960876,2.230273485183716,0.7497716546058655,0.5085356831550598,0.5860225558280945,1.7067623138427734,0.6497641205787659,0.433349996805191,0.5728391408920288,1.4135702848434448,0.6164040565490723,0.1912631690502166,0.6159417033195496,0.7593877911567688,0.7943933606147766,0.0603128410875797,0.4459524154663086,0.1951542645692825,0.4672481417655945,0.0007113587344065,0.0676123276352882,0.0022314267698675,0.0704509690403938,0.0001051501458277,0.0356569625437259,0.000328529276885,0.0370636582374572,9.638355322749703e-07,0.0074142226949334,2.9821144380548503e-06,0.0076440521515905,0.4626085758209228,0.5950233340263367,1.6158218383789062,0.6943904757499695,0.5681954622268677,0.613848090171814,1.9596456289291384,0.6962442994117737,
